Id,Prediction
r8022_c706,5.0
r8036_c706,5.0
r8114_c706,3.0
r8116_c706,3.0
r8139_c706,5.0
r8177_c706,3.0
r8495_c706,4.0
r8539_c706,5.0
r8572_c706,4.0
r8594_c706,5.0
r8645_c706,3.0
r8676_c706,2.0
r8725_c706,2.0
r8804_c706,4.0
r9036_c706,5.0
r9143_c706,5.0
r9191_c706,4.0
r9288_c706,5.0
r9373_c706,5.0
r9470_c706,5.0
r9512_c706,4.0
r9517_c706,5.0
r9597_c706,4.0
r9645_c706,4.0
r9700_c706,3.0
r9701_c706,5.0
r9743_c706,4.0
r9767_c706,5.0
r9804_c706,5.0
r9854_c706,4.0
r9870_c706,5.0
r9914_c706,4.0
r172_c707,3.0
r354_c707,2.0
r888_c707,4.0
r899_c707,5.0
r1149_c707,3.0
r1154_c707,2.0
r1257_c707,4.0
r1881_c707,3.0
r1991_c707,4.0
r2392_c707,3.0
r2551_c707,2.0
r2836_c707,3.0
r2849_c707,2.0
r3366_c707,5.0
r3582_c707,4.0
r3770_c707,2.0
r4407_c707,3.0
r4867_c707,4.0
r4989_c707,3.0
r5328_c707,4.0
r5579_c707,5.0
r6087_c707,3.0
r6239_c707,5.0
r6245_c707,4.0
r6334_c707,3.0
r6448_c707,4.0
r7860_c707,4.0
r8166_c707,2.0
r8395_c707,2.0
r8483_c707,4.0
r8854_c707,4.0
r9032_c707,2.0
r9043_c707,3.0
r9163_c707,2.0
r9308_c707,4.0
r9503_c707,3.0
r9649_c707,4.0
r5890_c708,3.0
r8754_c708,5.0
r7747_c709,5.0
r8693_c709,5.0
r271_c710,4.0
r1183_c710,2.0
r1420_c710,3.0
r1851_c710,1.0
r3047_c710,5.0
r5552_c710,3.0
r6235_c710,3.0
r8038_c710,4.0
r8349_c710,4.0
r8435_c710,5.0
r8467_c710,5.0
r8687_c710,3.0
r9772_c710,5.0
r9836_c710,4.0
r185_c711,4.0
r612_c711,5.0
r3429_c711,3.0
r178_c712,5.0
r602_c712,5.0
r1088_c712,4.0
r4876_c712,4.0
r9397_c712,4.0
r9778_c712,4.0
r527_c713,2.0
r621_c713,2.0
r836_c713,3.0
r870_c713,4.0
r4137_c713,5.0
r4479_c713,5.0
r4992_c713,2.0
r8100_c713,4.0
r9987_c713,5.0
r410_c714,2.0
r1423_c714,2.0
r6633_c714,4.0
r7374_c714,4.0
r8427_c714,3.0
r9519_c714,3.0
r9738_c714,4.0
r23_c715,4.0
r515_c715,3.0
r672_c715,4.0
r920_c715,3.0
r958_c715,3.0
r1247_c715,1.0
r3272_c715,3.0
r4137_c715,4.0
r4631_c715,4.0
r5998_c715,4.0
r6353_c715,5.0
r6700_c715,3.0
r6851_c715,1.0
r7497_c715,1.0
r7955_c715,4.0
r9085_c715,4.0
r9366_c715,4.0
r2_c716,3.0
r189_c716,5.0
r300_c716,5.0
r476_c716,2.0
r581_c716,1.0
r787_c716,5.0
r822_c716,3.0
r823_c716,5.0
r861_c716,3.0
r936_c716,4.0
r1054_c716,4.0
r1056_c716,4.0
r1111_c716,4.0
r1296_c716,4.0
r1403_c716,4.0
r1496_c716,5.0
r1537_c716,4.0
r1606_c716,3.0
r1719_c716,4.0
r1720_c716,3.0
r1806_c716,3.0
r1895_c716,5.0
r1958_c716,3.0
r2069_c716,5.0
r2168_c716,3.0
r2570_c716,5.0
r2613_c716,3.0
r2653_c716,5.0
r2767_c716,3.0
r2788_c716,2.0
r2911_c716,4.0
r3019_c716,5.0
r3036_c716,3.0
r3400_c716,5.0
r3456_c716,3.0
r3548_c716,3.0
r3551_c716,4.0
r3761_c716,5.0
r3802_c716,4.0
r3860_c716,2.0
r4078_c716,3.0
r4264_c716,4.0
r4296_c716,5.0
r4311_c716,3.0
r4380_c716,4.0
r4438_c716,3.0
r4535_c716,3.0
r4762_c716,2.0
r4909_c716,4.0
r4968_c716,5.0
r5003_c716,3.0
r5006_c716,4.0
r5052_c716,5.0
r5343_c716,3.0
r5605_c716,5.0
r5632_c716,3.0
r5664_c716,5.0
r5811_c716,2.0
r5846_c716,5.0
r5928_c716,5.0
r5968_c716,4.0
r6175_c716,3.0
r6217_c716,4.0
r6320_c716,2.0
r6331_c716,5.0
r6344_c716,5.0
r6437_c716,4.0
r6598_c716,4.0
r6640_c716,5.0
r6840_c716,3.0
r6869_c716,5.0
r6896_c716,4.0
r7146_c716,4.0
r7190_c716,5.0
r7231_c716,4.0
r7316_c716,5.0
r7347_c716,3.0
r7364_c716,3.0
r7371_c716,5.0
r7373_c716,5.0
r7448_c716,3.0
r7514_c716,3.0
r7516_c716,5.0
r7817_c716,3.0
r7873_c716,3.0
r7930_c716,4.0
r7972_c716,3.0
r8014_c716,4.0
r8016_c716,4.0
r8090_c716,3.0
r8100_c716,5.0
r8360_c716,5.0
r8385_c716,5.0
r8437_c716,5.0
r8446_c716,3.0
r8636_c716,3.0
r8707_c716,4.0
r8768_c716,5.0
r8908_c716,5.0
r9151_c716,4.0
r9171_c716,3.0
r9255_c716,3.0
r9258_c716,4.0
r9271_c716,5.0
r9385_c716,4.0
r9570_c716,4.0
r9656_c716,5.0
r9700_c716,4.0
r9841_c716,2.0
r9920_c716,2.0
r9951_c716,5.0
r2657_c717,3.0
r2886_c717,5.0
r3308_c717,5.0
r5170_c717,3.0
r7040_c717,5.0
r7628_c717,1.0
r13_c718,5.0
r23_c718,3.0
r202_c718,2.0
r231_c718,3.0
r571_c718,1.0
r741_c718,4.0
r779_c718,2.0
r872_c718,1.0
r930_c718,4.0
r974_c718,2.0
r1189_c718,5.0
r1209_c718,3.0
r1260_c718,5.0
r1313_c718,5.0
r1339_c718,5.0
r1491_c718,3.0
r1582_c718,5.0
r1652_c718,5.0
r1730_c718,2.0
r1735_c718,4.0
r1776_c718,3.0
r1937_c718,5.0
r1945_c718,5.0
r1999_c718,4.0
r2037_c718,1.0
r2078_c718,3.0
r2224_c718,3.0
r2238_c718,3.0
r2292_c718,2.0
r2517_c718,3.0
r2616_c718,3.0
r2651_c718,5.0
r2735_c718,5.0
r2808_c718,4.0
r2951_c718,4.0
r3013_c718,3.0
r3041_c718,3.0
r3098_c718,3.0
r3370_c718,4.0
r3496_c718,4.0
r3625_c718,5.0
r3714_c718,3.0
r3785_c718,5.0
r3869_c718,4.0
r3897_c718,4.0
r3962_c718,3.0
r3987_c718,3.0
r4072_c718,4.0
r4130_c718,3.0
r4170_c718,3.0
r4230_c718,5.0
r4367_c718,3.0
r4398_c718,5.0
r4515_c718,5.0
r4813_c718,3.0
r4824_c718,5.0
r4835_c718,3.0
r4903_c718,2.0
r4972_c718,2.0
r5004_c718,5.0
r5061_c718,4.0
r5096_c718,3.0
r5223_c718,4.0
r5264_c718,4.0
r5458_c718,4.0
r5470_c718,3.0
r5596_c718,5.0
r5610_c718,3.0
r5664_c718,4.0
r5773_c718,1.0
r6061_c718,5.0
r6154_c718,3.0
r6165_c718,4.0
r6371_c718,5.0
r6377_c718,5.0
r6523_c718,4.0
r6598_c718,5.0
r6603_c718,3.0
r6632_c718,4.0
r6733_c718,3.0
r6753_c718,4.0
r6786_c718,3.0
r6894_c718,2.0
r7096_c718,2.0
r7116_c718,3.0
r7127_c718,3.0
r7180_c718,2.0
r7201_c718,3.0
r7362_c718,3.0
r7421_c718,5.0
r7456_c718,3.0
r7514_c718,4.0
r7532_c718,3.0
r7592_c718,4.0
r7645_c718,5.0
r7897_c718,5.0
r8092_c718,3.0
r8133_c718,4.0
r8216_c718,3.0
r8526_c718,3.0
r8560_c718,3.0
r8725_c718,5.0
r8787_c718,3.0
r8825_c718,3.0
r8893_c718,4.0
r8956_c718,4.0
r9158_c718,5.0
r9253_c718,4.0
r9254_c718,3.0
r9304_c718,4.0
r9321_c718,3.0
r9332_c718,3.0
r9583_c718,3.0
r9643_c718,2.0
r9649_c718,4.0
r9763_c718,5.0
r9894_c718,5.0
r9947_c718,2.0
r7_c719,5.0
r11_c719,3.0
r58_c719,4.0
r84_c719,3.0
r198_c719,5.0
r271_c719,4.0
r370_c719,2.0
r384_c719,5.0
r385_c719,3.0
r427_c719,5.0
r534_c719,5.0
r573_c719,5.0
r612_c719,5.0
r614_c719,5.0
r636_c719,5.0
r691_c719,3.0
r722_c719,4.0
r970_c719,4.0
r1014_c719,5.0
r1191_c719,4.0
r1420_c719,4.0
r1601_c719,3.0
r1623_c719,5.0
r1712_c719,5.0
r1806_c719,5.0
r1927_c719,2.0
r2025_c719,5.0
r2030_c719,3.0
r2105_c719,4.0
r2110_c719,4.0
r2309_c719,4.0
r2480_c719,5.0
r2875_c719,3.0
r2943_c719,5.0
r3054_c719,5.0
r3113_c719,5.0
r3156_c719,5.0
r3250_c719,5.0
r3307_c719,1.0
r3478_c719,5.0
r3517_c719,4.0
r3725_c719,3.0
r3766_c719,5.0
r3770_c719,3.0
r4047_c719,1.0
r4097_c719,5.0
r4219_c719,4.0
r4257_c719,5.0
r4328_c719,5.0
r4394_c719,5.0
r4430_c719,4.0
r4432_c719,5.0
r4511_c719,2.0
r4626_c719,5.0
r4681_c719,5.0
r4869_c719,3.0
r4948_c719,5.0
r4949_c719,2.0
r4974_c719,2.0
r5009_c719,5.0
r5012_c719,3.0
r5120_c719,5.0
r5224_c719,3.0
r5310_c719,5.0
r5461_c719,4.0
r5574_c719,3.0
r5596_c719,5.0
r5851_c719,4.0
r6010_c719,4.0
r6107_c719,5.0
r6123_c719,5.0
r6179_c719,3.0
r6693_c719,3.0
r6695_c719,5.0
r6720_c719,4.0
r6836_c719,5.0
r6842_c719,5.0
r6966_c719,4.0
r7143_c719,4.0
r7173_c719,4.0
r7303_c719,3.0
r7415_c719,4.0
r7423_c719,3.0
r7441_c719,5.0
r7689_c719,3.0
r7798_c719,3.0
r7825_c719,5.0
r7922_c719,5.0
r7944_c719,5.0
r8091_c719,5.0
r8179_c719,3.0
r8255_c719,5.0
r8278_c719,5.0
r8471_c719,2.0
r8643_c719,5.0
r8697_c719,5.0
r8761_c719,5.0
r8863_c719,2.0
r8909_c719,4.0
r9012_c719,5.0
r9125_c719,5.0
r9202_c719,3.0
r9266_c719,5.0
r9309_c719,4.0
r9345_c719,5.0
r9403_c719,4.0
r9505_c719,3.0
r9526_c719,4.0
r9550_c719,5.0
r9693_c719,5.0
r9773_c719,4.0
r9859_c719,4.0
r9922_c719,5.0
r371_c720,3.0
r1354_c720,5.0
r1417_c720,3.0
r1434_c720,3.0
r1442_c720,3.0
r2534_c720,4.0
r3177_c720,3.0
r4432_c720,2.0
r4499_c720,1.0
r6453_c720,3.0
r8749_c720,3.0
r8874_c720,3.0
r8968_c720,3.0
r9045_c720,1.0
r9163_c720,3.0
r9310_c720,3.0
r9454_c720,4.0
r9813_c720,4.0
r1435_c721,2.0
r2429_c721,3.0
r2780_c721,2.0
r3035_c721,2.0
r3636_c721,1.0
r4243_c721,3.0
r5410_c721,1.0
r6487_c721,3.0
r6868_c721,2.0
r8530_c721,3.0
r83_c722,3.0
r225_c722,5.0
r372_c722,4.0
r695_c722,3.0
r742_c722,5.0
r974_c722,4.0
r1224_c722,5.0
r1535_c722,3.0
r1672_c722,4.0
r1937_c722,3.0
r2134_c722,3.0
r2398_c722,5.0
r2414_c722,3.0
r2477_c722,4.0
r2513_c722,4.0
r2934_c722,3.0
r3087_c722,5.0
r3150_c722,5.0
r3272_c722,5.0
r3302_c722,2.0
r3386_c722,5.0
r3479_c722,3.0
r3636_c722,1.0
r3647_c722,4.0
r3651_c722,3.0
r3758_c722,4.0
r3785_c722,5.0
r4446_c722,5.0
r5109_c722,4.0
r5153_c722,2.0
r5277_c722,3.0
r5839_c722,5.0
r6770_c722,5.0
r6852_c722,5.0
r6928_c722,5.0
r7243_c722,2.0
r7280_c722,5.0
r7354_c722,3.0
r7620_c722,5.0
r7804_c722,5.0
r7934_c722,4.0
r8057_c722,4.0
r8313_c722,3.0
r8343_c722,3.0
r8356_c722,3.0
r9229_c722,1.0
r9266_c722,5.0
r9502_c722,2.0
r9644_c722,3.0
r9683_c722,4.0
r9962_c722,4.0
r921_c723,4.0
r1012_c723,3.0
r1411_c723,3.0
r2090_c723,4.0
r3089_c723,1.0
r3207_c723,4.0
r3316_c723,5.0
r3526_c723,3.0
r4952_c723,4.0
r5195_c723,4.0
r6447_c723,2.0
r6842_c723,3.0
r7286_c723,3.0
r7950_c723,4.0
r8478_c723,2.0
r8539_c723,2.0
r8565_c723,5.0
r8925_c723,5.0
r9098_c723,1.0
r9178_c723,5.0
r9266_c723,5.0
r9489_c723,3.0
r9791_c723,3.0
r10_c724,3.0
r466_c724,4.0
r1374_c724,4.0
r1614_c724,5.0
r2809_c724,2.0
r3183_c724,4.0
r3412_c724,3.0
r3458_c724,4.0
r3709_c724,3.0
r3830_c724,3.0
r5477_c724,3.0
r6227_c724,3.0
r6279_c724,4.0
r6568_c724,3.0
r7132_c724,5.0
r7372_c724,3.0
r8446_c724,5.0
r8475_c724,3.0
r8723_c724,2.0
r8761_c724,3.0
r8776_c724,4.0
r9454_c724,2.0
r9505_c724,4.0
r9673_c724,1.0
r37_c725,4.0
r97_c725,5.0
r170_c725,3.0
r660_c725,2.0
r930_c725,2.0
r1302_c725,3.0
r1333_c725,2.0
r1618_c725,2.0
r1787_c725,5.0
r1952_c725,5.0
r1968_c725,4.0
r2163_c725,3.0
r2534_c725,3.0
r2629_c725,3.0
r2836_c725,2.0
r3081_c725,1.0
r3822_c725,4.0
r3897_c725,3.0
r3923_c725,5.0
r4174_c725,4.0
r4842_c725,3.0
r4953_c725,1.0
r5110_c725,3.0
r5339_c725,4.0
r5585_c725,2.0
r5871_c725,3.0
r5888_c725,5.0
r6180_c725,2.0
r6293_c725,2.0
r6334_c725,2.0
r6674_c725,2.0
r7770_c725,3.0
r7818_c725,3.0
r7962_c725,1.0
r8148_c725,1.0
r8253_c725,4.0
r8269_c725,3.0
r8378_c725,3.0
r8883_c725,4.0
r8928_c725,5.0
r9080_c725,1.0
r9382_c725,3.0
r9676_c725,3.0
r9817_c725,2.0
r84_c726,5.0
r101_c726,2.0
r103_c726,1.0
r620_c726,2.0
r741_c726,4.0
r1088_c726,5.0
r2020_c726,2.0
r2069_c726,4.0
r2223_c726,5.0
r2340_c726,4.0
r2373_c726,4.0
r2454_c726,4.0
r2960_c726,2.0
r3099_c726,3.0
r3168_c726,4.0
r3272_c726,3.0
r3935_c726,5.0
r4272_c726,1.0
r4689_c726,1.0
r4914_c726,3.0
r4981_c726,2.0
r5302_c726,5.0
r5607_c726,5.0
r5635_c726,4.0
r6121_c726,5.0
r6175_c726,4.0
r6223_c726,1.0
r6440_c726,3.0
r6693_c726,3.0
r6784_c726,1.0
r7287_c726,3.0
r7318_c726,4.0
r7392_c726,2.0
r8089_c726,3.0
r8200_c726,3.0
r8390_c726,1.0
r9085_c726,2.0
r9124_c726,2.0
r9477_c726,4.0
r9592_c726,5.0
r9803_c726,1.0
r787_c727,4.0
r1910_c727,4.0
r2189_c727,3.0
r2608_c727,4.0
r3752_c727,5.0
r4290_c727,4.0
r4393_c727,4.0
r4519_c727,4.0
r4595_c727,5.0
r4914_c727,5.0
r5218_c727,5.0
r6206_c727,2.0
r6218_c727,4.0
r6566_c727,4.0
r6995_c727,5.0
r7192_c727,2.0
r7264_c727,5.0
r7395_c727,4.0
r7889_c727,4.0
r7903_c727,4.0
r8113_c727,4.0
r8123_c727,4.0
r8136_c727,5.0
r8292_c727,4.0
r8548_c727,4.0
r8631_c727,5.0
r9204_c727,4.0
r9738_c727,4.0
r9784_c727,2.0
r9887_c727,4.0
r339_c728,3.0
r378_c728,4.0
r860_c728,4.0
r965_c728,2.0
r1087_c728,5.0
r1110_c728,3.0
r1347_c728,5.0
r1569_c728,3.0
r1811_c728,3.0
r1930_c728,3.0
r2439_c728,3.0
r2919_c728,3.0
r2950_c728,1.0
r3433_c728,2.0
r4041_c728,2.0
r5310_c728,3.0
r5422_c728,3.0
r6142_c728,2.0
r6193_c728,5.0
r6501_c728,4.0
r6682_c728,3.0
r6726_c728,3.0
r7127_c728,3.0
r7533_c728,4.0
r7651_c728,4.0
r7769_c728,3.0
r8120_c728,2.0
r8261_c728,3.0
r8467_c728,5.0
r8565_c728,2.0
r8641_c728,1.0
r8719_c728,4.0
r9333_c728,3.0
r175_c729,3.0
r527_c729,4.0
r1892_c729,1.0
r2534_c729,3.0
r3366_c729,3.0
r3542_c729,3.0
r4558_c729,5.0
r4891_c729,4.0
r5562_c729,3.0
r5786_c729,1.0
r6126_c729,5.0
r6239_c729,4.0
r6433_c729,3.0
r7232_c729,3.0
r7271_c729,5.0
r7303_c729,3.0
r7672_c729,4.0
r7950_c729,3.0
r8399_c729,5.0
r8648_c729,3.0
r9273_c729,3.0
r9303_c729,1.0
r9352_c729,4.0
r905_c730,3.0
r2247_c730,4.0
r3387_c730,2.0
r5006_c730,3.0
r5901_c730,2.0
r5993_c730,1.0
r6697_c730,4.0
r7435_c730,1.0
r7616_c730,4.0
r8368_c730,1.0
r8427_c730,1.0
r8557_c730,3.0
r8631_c730,4.0
r9755_c730,4.0
r99_c731,4.0
r219_c731,3.0
r256_c731,4.0
r271_c731,4.0
r349_c731,5.0
r378_c731,4.0
r476_c731,4.0
r543_c731,4.0
r557_c731,5.0
r637_c731,3.0
r825_c731,4.0
r1018_c731,4.0
r1323_c731,5.0
r1399_c731,4.0
r1412_c731,4.0
r1460_c731,4.0
r1548_c731,5.0
r1589_c731,3.0
r1671_c731,5.0
r1974_c731,2.0
r2172_c731,5.0
r2326_c731,4.0
r2333_c731,5.0
r2501_c731,5.0
r2522_c731,2.0
r2653_c731,5.0
r2729_c731,2.0
r2835_c731,4.0
r2862_c731,5.0
r3145_c731,4.0
r3215_c731,3.0
r3703_c731,4.0
r3705_c731,4.0
r3736_c731,5.0
r3892_c731,3.0
r4012_c731,5.0
r4069_c731,4.0
r4140_c731,4.0
r4161_c731,5.0
r4174_c731,4.0
r4208_c731,4.0
r4329_c731,4.0
r4392_c731,5.0
r4413_c731,4.0
r4470_c731,5.0
r4625_c731,4.0
r4678_c731,5.0
r4720_c731,5.0
r4721_c731,5.0
r4825_c731,5.0
r4905_c731,4.0
r5110_c731,3.0
r5266_c731,5.0
r5303_c731,5.0
r5453_c731,5.0
r5459_c731,5.0
r5693_c731,5.0
r5785_c731,4.0
r5814_c731,5.0
r5816_c731,4.0
r5857_c731,4.0
r5933_c731,5.0
r6176_c731,1.0
r6231_c731,4.0
r6245_c731,4.0
r6367_c731,4.0
r6816_c731,5.0
r7078_c731,3.0
r7187_c731,5.0
r7415_c731,5.0
r7467_c731,4.0
r7524_c731,4.0
r7729_c731,2.0
r7875_c731,3.0
r8048_c731,5.0
r8059_c731,4.0
r8113_c731,3.0
r8369_c731,5.0
r8488_c731,5.0
r8718_c731,4.0
r8979_c731,5.0
r8998_c731,5.0
r9193_c731,5.0
r9277_c731,5.0
r9352_c731,4.0
r9366_c731,5.0
r9397_c731,4.0
r9410_c731,5.0
r9470_c731,4.0
r9554_c731,4.0
r9707_c731,3.0
r9767_c731,4.0
r9863_c731,4.0
r9939_c731,3.0
r267_c732,5.0
r2667_c732,4.0
r2770_c732,3.0
r3812_c732,4.0
r4132_c732,2.0
r4468_c732,5.0
r4645_c732,4.0
r5088_c732,3.0
r5179_c732,3.0
r5412_c732,3.0
r5791_c732,5.0
r5978_c732,3.0
r6000_c732,3.0
r6030_c732,3.0
r6493_c732,4.0
r6833_c732,4.0
r7129_c732,5.0
r7423_c732,4.0
r7880_c732,3.0
r8348_c732,4.0
r8466_c732,3.0
r8616_c732,3.0
r9268_c732,4.0
r9491_c732,3.0
r9527_c732,3.0
r9546_c732,3.0
r9594_c732,4.0
r9690_c732,4.0
r9708_c732,3.0
r9714_c732,2.0
r9909_c732,3.0
r86_c733,4.0
r1048_c733,5.0
r1135_c733,5.0
r1206_c733,5.0
r1572_c733,5.0
r1838_c733,5.0
r1948_c733,4.0
r2054_c733,2.0
r2183_c733,5.0
r2301_c733,5.0
r2565_c733,4.0
r2574_c733,5.0
r2905_c733,5.0
r3528_c733,5.0
r4166_c733,5.0
r4490_c733,4.0
r4624_c733,5.0
r4900_c733,5.0
r4946_c733,4.0
r5343_c733,3.0
r5472_c733,4.0
r5579_c733,5.0
r5627_c733,4.0
r5692_c733,5.0
r6287_c733,5.0
r6303_c733,4.0
r6476_c733,4.0
r6494_c733,5.0
r6948_c733,5.0
r6992_c733,5.0
r7014_c733,5.0
r7262_c733,4.0
r7893_c733,5.0
r7950_c733,5.0
r8029_c733,5.0
r8067_c733,4.0
r8068_c733,1.0
r8155_c733,5.0
r8167_c733,3.0
r8368_c733,5.0
r8409_c733,3.0
r8417_c733,3.0
r8668_c733,5.0
r8696_c733,5.0
r9249_c733,3.0
r9381_c733,3.0
r9489_c733,5.0
r9802_c733,4.0
r9805_c733,5.0
r9817_c733,5.0
r90_c734,3.0
r2303_c734,3.0
r2827_c734,1.0
r3262_c734,3.0
r3387_c734,2.0
r4499_c734,2.0
r4898_c734,2.0
r5119_c734,3.0
r5397_c734,2.0
r5947_c734,4.0
r7700_c734,3.0
r7716_c734,1.0
r7923_c734,2.0
r8065_c734,3.0
r8555_c734,4.0
r9920_c734,2.0
r1055_c735,3.0
r2516_c735,5.0
r2726_c735,2.0
r4157_c735,3.0
r4908_c735,4.0
r5106_c735,2.0
r5503_c735,5.0
r5753_c735,4.0
r6323_c735,1.0
r6371_c735,5.0
r7152_c735,3.0
r9319_c735,2.0
r38_c736,4.0
r219_c736,3.0
r293_c736,2.0
r299_c736,3.0
r333_c736,4.0
r783_c736,3.0
r1238_c736,3.0
r1243_c736,4.0
r1280_c736,5.0
r1340_c736,4.0
r2033_c736,5.0
r2081_c736,3.0
r2626_c736,2.0
r2685_c736,5.0
r2767_c736,4.0
r3194_c736,5.0
r3343_c736,2.0
r4097_c736,3.0
r4199_c736,2.0
r4297_c736,1.0
r4342_c736,1.0
r4352_c736,2.0
r5080_c736,1.0
r5190_c736,2.0
r5578_c736,2.0
r5618_c736,4.0
r5681_c736,1.0
r5686_c736,4.0
r5786_c736,3.0
r5899_c736,2.0
r6894_c736,4.0
r7046_c736,2.0
r7310_c736,2.0
r7839_c736,3.0
r7983_c736,3.0
r8097_c736,3.0
r8236_c736,3.0
r8403_c736,3.0
r8643_c736,3.0
r8933_c736,3.0
r8954_c736,2.0
r9126_c736,3.0
r9147_c736,2.0
r9191_c736,1.0
r9384_c736,3.0
r9478_c736,2.0
r9705_c736,5.0
r9912_c736,2.0
r9918_c736,1.0
r9950_c736,3.0
r37_c737,3.0
r78_c737,4.0
r216_c737,4.0
r375_c737,5.0
r396_c737,4.0
r412_c737,3.0
r482_c737,4.0
r708_c737,3.0
r730_c737,3.0
r732_c737,3.0
r903_c737,3.0
r911_c737,5.0
r1164_c737,5.0
r1280_c737,5.0
r1557_c737,3.0
r1618_c737,3.0
r1632_c737,4.0
r1772_c737,3.0
r1787_c737,5.0
r1835_c737,1.0
r1935_c737,3.0
r1948_c737,5.0
r2062_c737,4.0
r2165_c737,4.0
r2169_c737,5.0
r2191_c737,3.0
r2361_c737,5.0
r2418_c737,3.0
r2421_c737,4.0
r2451_c737,4.0
r2506_c737,3.0
r2652_c737,2.0
r2705_c737,3.0
r2728_c737,4.0
r2793_c737,5.0
r3050_c737,3.0
r3173_c737,3.0
r3346_c737,5.0
r3400_c737,3.0
r3409_c737,3.0
r3422_c737,3.0
r3493_c737,3.0
r3494_c737,2.0
r3619_c737,3.0
r3920_c737,2.0
r3964_c737,4.0
r4097_c737,5.0
r4154_c737,4.0
r4203_c737,5.0
r4210_c737,5.0
r4334_c737,5.0
r4414_c737,3.0
r4513_c737,4.0
r4558_c737,5.0
r4600_c737,5.0
r4647_c737,5.0
r4853_c737,3.0
r5005_c737,5.0
r5079_c737,5.0
r5170_c737,3.0
r5233_c737,3.0
r5322_c737,2.0
r5338_c737,1.0
r5439_c737,3.0
r5440_c737,5.0
r5470_c737,1.0
r5487_c737,5.0
r5596_c737,4.0
r5668_c737,1.0
r5687_c737,3.0
r5725_c737,1.0
r5844_c737,4.0
r5855_c737,5.0
r5931_c737,5.0
r5934_c737,2.0
r6023_c737,5.0
r6356_c737,2.0
r6379_c737,4.0
r6515_c737,4.0
r6516_c737,3.0
r6602_c737,4.0
r6666_c737,4.0
r6702_c737,3.0
r6819_c737,5.0
r6965_c737,5.0
r7026_c737,2.0
r7126_c737,4.0
r7211_c737,4.0
r7258_c737,3.0
r7472_c737,4.0
r7544_c737,4.0
r7597_c737,2.0
r7735_c737,3.0
r7800_c737,3.0
r7812_c737,4.0
r7828_c737,2.0
r8462_c737,3.0
r8497_c737,4.0
r8581_c737,4.0
r8625_c737,5.0
r8654_c737,4.0
r8776_c737,3.0
r8844_c737,3.0
r8853_c737,2.0
r8962_c737,5.0
r9016_c737,5.0
r9034_c737,2.0
r9059_c737,2.0
r9188_c737,4.0
r9194_c737,3.0
r9279_c737,2.0
r9387_c737,5.0
r9406_c737,2.0
r9407_c737,2.0
r9592_c737,5.0
r9662_c737,5.0
r9708_c737,5.0
r9782_c737,3.0
r9820_c737,3.0
r9870_c737,5.0
r9927_c737,5.0
r53_c738,4.0
r103_c738,1.0
r516_c738,2.0
r645_c738,3.0
r668_c738,2.0
r691_c738,3.0
r698_c738,3.0
r969_c738,5.0
r1004_c738,5.0
r1306_c738,4.0
r2446_c738,1.0
r3044_c738,5.0
r3120_c738,2.0
r3261_c738,3.0
r3603_c738,4.0
r3627_c738,5.0
r3869_c738,3.0
r3925_c738,5.0
r4046_c738,1.0
r4322_c738,5.0
r4363_c738,2.0
r4392_c738,5.0
r4480_c738,2.0
r4567_c738,2.0
r5256_c738,4.0
r5364_c738,4.0
r5406_c738,4.0
r5460_c738,4.0
r5525_c738,4.0
r5600_c738,3.0
r5777_c738,5.0
r5975_c738,5.0
r6062_c738,1.0
r6556_c738,3.0
r6905_c738,3.0
r6995_c738,4.0
r7005_c738,2.0
r7191_c738,3.0
r7226_c738,2.0
r7368_c738,5.0
r7448_c738,3.0
r7463_c738,2.0
r7474_c738,4.0
r7504_c738,3.0
r7585_c738,3.0
r7641_c738,2.0
r7680_c738,5.0
r8148_c738,4.0
r8554_c738,4.0
r8675_c738,4.0
r9095_c738,4.0
r9113_c738,4.0
r9591_c738,3.0
r11_c739,4.0
r594_c739,1.0
r624_c739,3.0
r806_c739,1.0
r1210_c739,2.0
r1282_c739,3.0
r1354_c739,4.0
r1386_c739,4.0
r1703_c739,3.0
r1834_c739,3.0
r1876_c739,5.0
r2354_c739,5.0
r2584_c739,3.0
r2874_c739,5.0
r3183_c739,3.0
r3549_c739,5.0
r3786_c739,2.0
r3875_c739,2.0
r3880_c739,5.0
r3954_c739,3.0
r4367_c739,5.0
r4377_c739,4.0
r4424_c739,3.0
r4652_c739,3.0
r4763_c739,3.0
r4819_c739,2.0
r4876_c739,3.0
r5079_c739,2.0
r5373_c739,3.0
r5672_c739,4.0
r6141_c739,4.0
r6254_c739,3.0
r6879_c739,4.0
r6898_c739,3.0
r7196_c739,3.0
r7324_c739,2.0
r7439_c739,4.0
r7651_c739,3.0
r7905_c739,3.0
r8059_c739,2.0
r8096_c739,3.0
r8301_c739,4.0
r8811_c739,5.0
r8822_c739,3.0
r8985_c739,1.0
r9073_c739,2.0
r9083_c739,3.0
r9502_c739,3.0
r9544_c739,3.0
r9546_c739,5.0
r9626_c739,5.0
r9662_c739,4.0
r9747_c739,3.0
r10_c740,4.0
r668_c740,3.0
r929_c740,5.0
r1179_c740,2.0
r1475_c740,4.0
r2329_c740,1.0
r2363_c740,1.0
r2427_c740,4.0
r3235_c740,3.0
r4457_c740,3.0
r4602_c740,5.0
r4634_c740,2.0
r4991_c740,3.0
r5241_c740,4.0
r5642_c740,2.0
r5686_c740,2.0
